Layer,Name,GEOID,Population,CZA_2023,CZB_2023,CZD_2023,CZH_2023,CZL_2023,CZM_2023,CZO_2023,CZP_2023,CZR_2023,CZS_2023,CZT_2023,CZU_2012-2016,CZV_2023,SVI_2022,CAR_2018-2022,CHAOVXP_2018-2022,EKR_2022,EKW_2022,EVC_2018,EVF_2018,EVR_2018,HTJ_2018-2022,HUO_2018-2022,RBS_2018-2022,RBU_2018-2022,TRF_2020,TRV_2018-2022,VAC_2018-2022,CHAIXYP_2023,PMC_2020,FAI_2022,LFA_2019,WWW_2018-2022
,,,,"Aggravated assault/battery (crimes), 2023","Burglary (crimes), 2023","Drug abuse (crimes), 2023","Homicide (crimes), 2023","Larceny (theft) (crimes), 2023","Major crime (crimes), 2023","Arson (crimes), 2023","Property crime (crimes), 2023","Robbery (crimes), 2023","Criminal sexual assault (crimes), 2023","Motor vehicle theft (crimes), 2023","Public crime (crimes), 2012-2016","Violent crime (crimes), 2023","Social Vulnerability Index (percentile), 2022","Drive alone to work (% of workers 16 years and older), 2018-2022","Households (count of households), 2018-2022","Proximity to roads, railways, and airports index, 2022","Walkability Index, 2022","Evictions (evictions), 2018","Eviction filing rate (filings per 100 renter-occupied households), 2018","Eviction rate (% of renter-occupied households), 2018","Crowded housing (% of occupied housing units), 2018-2022","Owner occupied (% of occupied housing units), 2018-2022","Severely rent-burdened (% of renter-occupied housing units), 2018-2022","Rent-burdened (% of renter-occupied housing units), 2018-2022","Traffic intensity (distance-weighted vehicles), 2020","Mean travel time to work (minutes), 2018-2022","Vacant (% of housing units), 2018-2022","Chicago Environmental Justice Index (score), 2023","Particulate matter (PM 2.5) concentration (µg/m3), 2020","Food insecurity (% of residents), 2022","Low food access (% of residents), 2019","Internet access (% of households), 2018-2022"
Census tract,Tract 2409,17031240900,1122,24.0,6.0,9.0,0.0,111.0,221.0,2.0,176.0,14.0,7.0,57.0,48.0,45.0,36.51,41.52671755725191,536.0,37.0,15.0,2.0,2.64,0.53,2.985074626865672,32.649253731343286,20.498614958448755,34.34903047091413,30.19698347,28.1,10.666666666666668,30.97,9.180800546,9.7,0.0,86.19402985074626
Census tract,Tract 2410,17031241000,2363,14.0,9.0,8.0,0.0,40.0,108.0,1.0,77.0,15.0,2.0,27.0,39.0,31.0,60.760000000000005,40.99429502852486,826.0,37.0,13.83,2.0,1.73,0.35,0.0,32.082324455205814,14.97326203208556,42.06773618538324,144.7633090950402,30.5,11.846318036286018,29.71,9.154117486,14.4,0.0,90.67796610169492
Census tract,Tract 2411,17031241100,3574,14.0,13.0,6.0,0.0,67.0,149.0,0.0,114.0,20.0,1.0,34.0,62.0,35.0,28.49,32.083333333333336,1544.0,48.0,13.42,3.0,0.82,0.27,0.6476683937823834,36.07512953367876,9.321175278622087,24.924012158054712,261.3311598144376,30.9,11.922418710781518,23.14,9.151982514,12.0,0.0,95.85492227979276
Census tract,Tract 2412,17031241200,1714,4.0,5.0,0.0,0.0,51.0,98.0,1.0,80.0,7.0,7.0,23.0,11.0,18.0,16.950000000000003,35.59190031152648,869.0,62.0,17.0,1.0,0.78,0.19,0.5753739930955121,41.65707710011508,9.270216962524657,36.29191321499014,353.5874118165111,28.9,5.952380952380952,12.01,9.149606284153013,10.7,0.0,96.43268124280785
Census tract,Tract 2413,17031241300,1848,2.0,6.0,0.0,1.0,32.0,64.0,0.0,54.0,6.0,1.0,16.0,25.0,10.0,14.43,34.78951548848293,767.0,78.0,15.83,0.0,0.24,0.0,0.0,52.54237288135594,10.43956043956044,22.802197802197803,94.39797786,33.1,6.349206349206349,3.16,9.131497814,9.6,0.0,100.0
Census tract,Tract 2414,17031241400,5273,26.0,30.0,4.0,1.0,304.0,458.0,1.0,397.0,29.0,5.0,62.0,77.0,61.0,14.499999999999998,32.02314926452858,2480.0,78.0,16.46,1.0,0.18,0.06,0.685483870967742,29.233870967741936,10.826210826210826,20.45584045584046,81.76977582334914,31.9,2.3237495076801893,7.33,9.136540163934432,,0.0,91.89516129032258
Census tract,Tract 2415,17031241500,2954,14.0,17.0,2.0,0.0,198.0,280.0,1.0,244.0,22.0,0.0,28.0,47.0,36.0,8.780000000000001,29.578139980824545,1295.0,78.0,16.78,0.0,0.13,0.0,0.0,44.4015444015444,7.638888888888889,13.055555555555555,633.3297372253894,33.5,13.724183877415056,3.92,9.118099454,9.9,0.0,97.52895752895752
Census tract,Tract 2416,17031241600,3534,7.0,8.0,3.0,0.0,76.0,132.0,0.0,111.0,13.0,1.0,27.0,49.0,21.0,13.97,32.01478743068392,1702.0,78.0,16.25,2.0,0.45,0.18,1.4688601645123385,25.14688601645124,11.773940345368915,37.990580847723706,3425.045504457272,32.1,3.295454545454545,16.18,9.110293443,,0.0,97.64982373678026
Census tract,Tract 2420,17031242000,4692,8.0,14.0,3.0,1.0,94.0,177.0,0.0,151.0,15.0,2.0,43.0,45.0,26.0,32.09,31.947703654039557,2232.0,78.0,15.56,5.0,0.63,0.32,3.853046594982079,29.793906810035843,4.403318442884493,13.720485003190811,2488.126324734868,29.1,9.23139487596584,29.08,9.139484426,,0.0,87.8584229390681
Census tract,Tract 2421,17031242100,3976,5.0,12.0,0.0,0.0,81.0,146.0,0.0,120.0,20.0,1.0,27.0,34.0,26.0,20.4,25.822970007315288,2000.0,78.0,16.83,0.0,0.23,0.0,1.35,51.95,13.631633714880332,35.90010405827263,257.6533101420372,26.6,5.88235294117647,5.69,9.143103005,10.2,0.0,99.45
Census tract,Tract 2422,17031242200,4082,5.0,10.0,0.0,0.0,84.0,154.0,0.0,130.0,19.0,0.0,36.0,27.0,24.0,2.82,31.104,1911.0,78.0,16.25,3.0,0.57,0.28,0.5232862375719518,48.14233385661957,7.769929364278506,13.6226034308779,67.39028679396374,30.8,7.992296581608088,0.13,9.153366939890708,6.2,0.0,97.6975405546834
Census tract,Tract 2423,17031242300,3568,6.0,12.0,0.0,0.0,50.0,102.0,0.0,83.0,11.0,2.0,21.0,29.0,19.0,29.8,37.12296983758701,1724.0,66.0,13.83,1.0,0.54,0.11,2.1461716937354987,47.96983758700696,17.725752508361204,40.245261984392414,67.05360862757847,28.8,8.151305274374002,2.4,9.171763661,8.0,0.0,98.31786542923436
Census tract,Tract 2424,17031242400,2902,3.0,6.0,0.0,0.0,62.0,122.0,0.0,99.0,20.0,0.0,31.0,18.0,23.0,6.74,23.87511478420569,1492.0,46.0,15.5,2.0,0.41999999999999993,0.20999999999999996,0.0,32.9088471849866,12.787212787212788,28.07192807192807,299.40280417767053,33.3,9.24574209245742,6.57,9.166536339,10.0,0.0,96.84986595174264
Census tract,Tract 2425,17031242500,3426,18.0,12.0,3.0,0.0,79.0,182.0,2.0,121.0,40.0,3.0,28.0,48.0,61.0,56.24,37.77684914333473,1537.0,37.0,13.75,2.0,0.57,0.19,3.83864671437866,27.52114508783344,18.31238779174147,42.45960502692998,230.6354306999416,28.3,9.694477085781433,19.34,9.178297814207648,12.3,0.0,95.83604424202991
Census tract,Tract 2426,17031242600,5665,14.0,18.0,3.0,1.0,98.0,213.0,1.0,162.0,35.0,1.0,45.0,94.0,51.0,65.57,46.12377850162866,2596.0,37.0,13.88,4.0,0.6,0.22,0.4622496147919877,25.038520801232668,26.053442959917778,46.71120246659815,57.41734376998588,32.7,2.7715355805243447,25.28,9.191268032786892,17.599999999999998,0.44999999999999996,89.56086286594761
Census tract,Tract 2427,17031242700,1938,4.0,4.0,0.0,0.0,35.0,71.0,0.0,60.0,6.0,1.0,21.0,28.0,11.0,54.64,38.90518084066471,795.0,37.0,15.83,7.0,3.05,1.34,1.0062893081761006,36.22641509433962,15.976331360946746,44.18145956607495,115.6884207,38.6,5.9171597633136095,29.96,9.201867213114753,14.3,0.74,85.66037735849056
Census tract,Tract 2428,17031242800,1507,11.0,7.0,1.0,0.0,37.0,92.0,0.0,60.0,20.0,1.0,16.0,31.0,32.0,20.69,41.06962663975782,670.0,53.0,16.33,1.0,0.43000000000000005,0.43000000000000005,2.388059701492537,60.298507462686565,11.278195488721805,35.714285714285715,248.005109,32.7,7.458563535911603,24.02,9.213153551912567,8.1,10.43,97.01492537313432
Census tract,Tract 2429,17031242900,1962,2.0,6.0,1.0,0.0,49.0,109.0,0.0,90.0,16.0,1.0,35.0,30.0,19.0,21.98,50.87847730600292,851.0,54.0,17.08,0.0,0.23,0.0,4.81786133960047,56.16921269095182,10.455764075067025,23.324396782841823,281.80556958394493,30.5,11.446409989594173,11.5,9.19844071,8.9,0.0,99.52996474735605
Census tract,Tract 2430,17031243000,2234,3.0,10.0,0.0,0.0,49.0,95.0,0.0,85.0,7.0,0.0,26.0,25.0,10.0,13.7,46.49243466299862,1059.0,58.0,16.08,0.0,0.49,0.0,0.9442870632672332,43.90934844192634,11.784511784511784,30.80808080808081,59.82490316044316,26.0,5.950266429840142,10.49,9.193576776,9.3,0.0,97.5448536355052
Census tract,Tract 2431,17031243100,2249,4.0,13.0,0.0,0.0,49.0,118.0,0.0,97.0,16.0,1.0,35.0,23.0,21.0,17.97,39.56343792633015,947.0,77.0,17.5,3.0,1.81,0.68,0.5279831045406547,53.64308342133052,7.289293849658314,41.68564920273349,79.61888025535347,28.6,8.678881388621022,21.49,9.184066393,8.3,0.0,98.41605068637804
Census tract,Tract 2432,17031243200,2287,5.0,12.0,2.0,0.0,53.0,133.0,0.0,115.0,13.0,0.0,50.0,25.0,18.0,23.36,35.200471698113205,1069.0,78.0,17.08,1.0,0.63,0.21,0.841908325537886,64.17212347988774,10.966057441253264,45.16971279373368,268.1069038310451,27.3,8.00344234079174,10.87,9.173822951,7.399999999999999,0.0,99.43872778297477
Census tract,Tract 2433,17031243300,2431,6.0,14.0,0.0,0.0,87.0,193.0,1.0,167.0,19.0,1.0,65.0,23.0,26.0,20.11,34.34285714285714,1317.0,78.0,12.42,3.0,0.5,0.5,1.6704631738800304,28.549734244495063,14.558979808714136,31.34962805526036,878.5393517837102,31.7,4.634322954380883,20.35,9.168331967,,0.0,94.60895975702354
Census tract,Tract 2434,17031243400,2880,7.0,12.0,1.0,0.0,62.0,164.0,0.0,140.0,17.0,0.0,66.0,20.993002338,24.0,41.45,40.559772296015176,1424.0,78.0,16.78,2.997997329,0.88,0.44,2.598314606741573,37.640449438202246,12.274774774774777,38.73873873873874,4029.821472409375,23.8,9.00958466453674,31.73,9.161399727,11.4,0.0,85.39325842696628
Census tract,Tract 2435,17031243500,4746,7.0,24.0,1.0,1.0,152.0,292.0,0.0,257.0,26.0,1.0,81.0,24.006997662,35.0,13.95,25.333333333333336,2315.0,78.0,17.249876124228475,3.002002671,1.3497798535632535,0.29007025950108933,2.289416846652268,40.64794816414687,12.081513828238718,29.257641921397383,4191.747337163506,22.5,7.288746495794954,14.79,9.142019399,8.200000000000001,0.0,100.0
Census tract,Tract 2502,17031250200,2779,31.0,5.0,21.0,1.0,97.0,234.0,0.0,146.0,52.0,4.0,44.0,52.0,88.0,82.44,49.95610184372256,901.0,37.0,13.83,5.0,6.27,1.85,7.547169811320755,54.938956714761375,34.97536945812808,73.89162561576354,314.093110963728,38.9,1.851851851851852,93.93,9.235024317,15.2,0.0,74.69478357380687
Census tract,Tract 2503,17031250300,4742,13.0,11.0,3.0,1.0,40.0,130.0,2.0,95.0,17.0,4.0,42.0,151.0,35.0,87.87,50.21236432279377,1604.0,37.0,13.13,8.0,2.92,0.93,2.182044887780549,56.79551122194514,41.84704184704185,55.55555555555556,256.10570607094047,37.5,9.887640449438202,94.18,9.242044535519128,14.9,0.0,79.05236907730672
Census tract,Tract 2504,17031250400,5789,31.0,10.0,5.0,3.0,84.0,228.0,1.0,170.0,23.0,1.0,75.0,160.0,58.0,82.72,67.64990328820116,2030.0,37.0,13.83,10.0,3.78,1.15,0.0,45.86206896551724,32.84804367606915,57.14285714285714,258.73931383599927,39.3,10.964912280701752,91.15,9.262153005,19.5,0.0,88.81773399014779
Census tract,Tract 2505,17031250500,7315,13.0,15.0,3.0,0.0,76.0,184.0,0.0,157.0,13.0,1.0,66.0,26.0,27.0,38.440000000000005,53.60310421286031,2805.0,37.0,15.0,5.0,2.07,0.74,0.0,82.03208556149733,31.547619047619047,50.595238095238095,169.84034302465344,30.9,8.303367113435764,51.71,9.278886066,8.6,41.5,97.50445632798576
Census tract,Tract 2506,17031250600,4203,38.0,10.0,10.0,1.0,58.0,186.0,1.0,123.0,21.0,3.0,54.0,106.0,63.0,88.55,81.38820638820638,1290.0,32.0,13.21,5.0,5.68,1.42,4.573643410852713,74.34108527131784,49.546827794561935,74.32024169184291,274.3765332124673,43.6,9.979064898813675,64.35,9.287172131,13.900000000000002,25.85,76.82170542635659
Census tract,Tract 2507,17031250700,5932,58.0,11.0,15.0,4.0,101.0,320.0,1.0,194.0,58.0,6.0,81.0,207.0,126.0,89.79,73.40899878394812,2239.0,37.0,10.73,16.0,3.71,1.32,3.617686467172845,27.46761947297901,30.849753694581285,62.5615763546798,216.11353655471848,36.3,11.150793650793652,73.58,9.270911475,19.9,30.14,82.17954443948192
Census tract,Tract 2508,17031250800,2432,27.0,11.0,12.0,0.0,59.0,151.0,0.0,97.0,26.0,1.0,27.0,143.0,54.0,81.13,36.28023352793995,787.0,37.0,15.5,4.0,7.22,1.37,3.0495552731893265,65.0571791613723,45.81818181818182,59.27272727272728,135.4953986364309,38.6,10.669693530079456,75.73,9.254942076502727,11.5,30.929999999999996,82.21092757306226
Census tract,Tract 2510,17031251000,1075,23.0,0.0,13.0,3.0,31.0,93.0,1.0,49.0,18.0,0.0,17.0,63.0,44.0,91.23,68.11594202898551,426.0,37.0,15.5,4.0,7.36,2.45,13.849765258215962,39.671361502347416,50.97276264591439,77.82101167315176,353.7637796,36.0,1.8433179723502304,95.7,9.278946995,29.1,64.36,81.45539906103286
Census tract,Tract 2511,17031251100,4468,53.0,6.0,32.0,2.0,68.0,202.0,1.0,115.0,30.0,2.0,40.0,179.0,87.0,98.03,57.41602067183462,1754.0,37.0,10.21,17.0,4.900000000000001,1.54,2.280501710376283,40.02280501710376,30.51330798479088,51.615969581749056,109.4159433724709,34.6,5.189189189189189,87.74,9.289026776,15.2,100.0,77.30900798175598
Census tract,Tract 2512,17031251200,3910,47.0,7.0,7.0,1.0,43.0,170.0,2.0,96.0,25.0,1.0,44.0,199.0,74.0,86.0,58.27178729689808,1200.0,36.0,12.17,12.0,4.12,2.47,0.0,63.083333333333336,23.702031602708804,59.81941309255079,100.710356337335,33.0,10.979228486646884,62.45,9.298803005,17.1,100.0,80.25
Census tract,Tract 2513,17031251300,5098,48.0,11.0,4.0,1.0,54.0,189.0,1.0,123.0,14.0,3.0,57.0,176.0,66.0,94.06,51.64473684210527,1498.0,31.0,12.87,10.0,5.48,1.56,3.871829105473965,43.79172229639519,24.228028503562943,52.96912114014252,166.52589134500784,38.4,14.253005151688608,55.5,9.305998361,17.599999999999998,80.6,88.4512683578104
Census tract,Tract 2514,17031251400,3986,34.0,11.0,2.0,2.0,91.0,202.0,1.0,150.0,15.0,1.0,47.0,162.0,52.0,95.66,58.9572192513369,2130.0,37.0,12.29,23.0,3.96,1.9,2.7230046948356805,22.20657276995305,41.2190706095353,49.42667471333736,164.74126985524336,35.4,5.66873339238264,60.3,9.331388251,20.4,16.41,72.86384976525821
Census tract,Tract 2515,17031251500,4342,74.0,11.0,43.0,2.0,133.0,357.0,3.0,216.0,56.0,9.0,69.0,249.0,141.0,98.55,50.28050490883591,1357.0,37.0,11.67,41.0,7.21,3.89,5.305821665438467,30.21370670596905,62.19640971488912,73.17845828933474,116.90121124169968,33.0,11.19109947643979,85.97,9.321148087431688,28.2,100.0,81.57700810611644
Census tract,Tract 2516,17031251600,3522,35.0,7.0,29.0,2.0,37.0,137.0,1.0,80.0,17.0,3.0,35.0,239.0,57.0,94.94,56.95266272189349,1240.0,37.0,12.22,9.0,3.96,1.08,10.967741935483872,35.16129032258065,58.582089552238806,65.04975124378109,107.87785975946052,39.8,13.286713286713288,93.43,9.312303551912573,21.6,100.0,83.79032258064515
Census tract,Tract 2517,17031251700,1347,19.0,8.0,3.0,1.0,35.0,114.0,4.0,74.0,18.0,2.0,27.0,139.0,40.0,89.14,77.44,422.0,37.0,15.17,4.0,6.47,2.35,5.213270142180095,41.70616113744076,27.235772357723576,51.21951219512195,414.0325089,33.3,12.629399585921323,89.0,9.30873388,18.1,91.08,98.1042654028436
Census tract,Tract 2518,17031251800,5101,118.0,26.0,88.0,9.0,126.0,473.0,4.0,269.0,68.0,9.0,113.0,367.0,204.0,95.43,40.46145188519977,1740.0,69.0,14.13,23.0,4.51,1.53,6.494252873563218,17.98850574712644,48.07288016818501,71.68885774351786,253.39376395152908,43.3,13.77601585728444,97.22,9.342938525,27.700000000000003,7.22,88.85057471264368
Census tract,Tract 2519,17031251900,5387,72.0,15.0,12.0,3.0,118.0,346.0,4.0,223.0,46.0,2.0,86.0,320.0,123.0,96.28,52.9936974789916,2344.0,69.0,13.629999999999999,61.0,9.1,4.2,4.564846416382252,21.245733788395903,39.00325027085591,63.7053087757313,189.2193708667997,34.7,8.793774319066149,80.66,9.356296175,25.3,8.16,79.82081911262799
Census tract,Tract 2520,17031252000,5646,53.0,8.0,11.0,2.0,94.0,279.0,3.0,174.0,37.0,13.0,69.0,198.0,105.0,97.71,60.66051481301603,2584.0,68.0,13.04,29.0,4.55,1.53,4.605263157894736,23.684210526315788,30.070993914807303,48.52941176470589,224.01822511191995,38.6,7.681314755269739,70.67,9.357103825,26.4,0.1,78.1733746130031
Census tract,Tract 2521.01,17031252101,1502,26.0,6.0,8.0,0.0,39.0,107.0,0.0,69.0,7.0,5.0,24.0,87.0,38.0,92.75,62.30248306997742,683.0,78.0,14.83,11.0,4.67,2.14,6.881405563689605,24.30453879941435,45.84139264990329,53.77176015473888,335.3700296,61.8,12.548015364916774,93.68,9.383972131,20.0,0.0,87.55490483162518
Census tract,Tract 2521.02,17031252102,6187,53.0,13.0,23.0,3.0,126.0,305.0,2.0,222.0,22.0,5.0,81.0,269.0,83.0,93.87,40.29598308668076,2203.0,77.99999999999999,11.58,35.0,8.49,3.26,7.580571947344531,38.08443032228779,48.240469208211145,74.8533724340176,353.7092131853402,43.4,8.816225165562914,89.51,9.375052185792352,12.3,0.0,81.20744439400816
Census tract,Tract 2522.01,17031252201,2940,44.0,11.0,43.0,1.0,77.0,214.0,2.0,146.0,19.0,4.0,56.0,174.0,68.0,91.62,67.27272727272727,1063.0,78.0,13.28,18.0,7.01,2.8,9.313264346190028,35.27751646284102,47.96511627906977,65.26162790697676,213.29967003980272,31.5,14.06628940986257,88.87,9.37439071,26.4,0.0,85.88899341486359
Census tract,Tract 2522.02,17031252202,4783,78.0,17.0,51.0,3.0,93.0,350.0,2.0,212.0,49.0,8.0,100.0,280.0,138.0,96.27,56.967431927389214,1828.0,78.0,12.7,24.0,6.41,2.17,4.321663019693654,27.40700218818381,33.60964581763376,49.133383571966846,575.881069499979,32.3,6.639427987742594,99.37,9.36362623,23.7,0.0,92.99781181619257
Census tract,Tract 2601,17031260100,1477,15.0,6.0,57.0,4.0,43.0,117.0,1.0,74.0,24.0,0.0,24.0,92.0,43.0,92.33,14.242424242424242,592.0,78.0,15.17,9.0,6.46,1.71,5.067567567567568,14.18918918918919,16.338582677165352,52.362204724409445,231.8591448,36.4,21.485411140583555,95.58,9.302086885,24.3,0.0,70.77702702702703
Census tract,Tract 2602,17031260200,1054,30.0,5.0,49.0,2.0,43.0,131.0,1.0,75.0,21.0,3.0,26.0,157.0,56.0,82.48,51.82481751824818,372.0,78.0,16.83,11.0,9.91,5.19,1.0752688172043012,27.688172043010752,24.907063197026023,59.85130111524164,224.2448953,33.6,20.68230277185501,95.07,9.314019672131153,12.5,0.0,88.97849462365592
Census tract,Tract 2603,17031260300,1528,14.0,4.0,19.0,2.0,43.0,115.0,0.0,81.0,14.0,4.0,34.0,78.0,34.0,98.47,63.53982300884956,574.0,78.0,15.499999999999998,8.0,2.86,1.64,14.80836236933798,18.466898954703836,43.376068376068375,63.46153846153846,54.22809256,43.2,12.633181126331811,96.84,9.318930055,32.7,0.0,81.70731707317073
Census tract,Tract 2604,17031260400,1398,10.0,2.0,6.0,2.0,30.0,101.0,1.0,58.0,31.0,0.0,25.0,124.0,43.0,87.83999999999999,56.36363636363636,455.0,76.0,15.17,9.0,6.45,2.64,4.395604395604396,15.164835164835164,68.9119170984456,84.71502590673575,53.59475874,39.0,22.61904761904762,96.59,9.334429508,,0.0,66.37362637362637
Census tract,Tract 2605,17031260500,1833,39.0,2.0,22.0,2.0,27.0,120.0,1.0,62.0,12.0,5.0,32.0,142.0,58.0,83.8,54.09582689335394,623.0,78.00000000000001,15.330000000000002,6.0,6.25,1.79,0.0,34.67094703049759,53.07125307125307,86.97788697788698,511.9663984,45.1,18.455497382198956,98.86,9.353038251,19.1,0.0,82.02247191011236
Census tract,Tract 2606,17031260600,2114,51.0,11.0,36.0,3.0,51.0,190.0,2.0,111.0,24.0,1.0,47.0,166.0,79.0,93.49,53.20197044334976,691.0,78.0,11.58,8.0,5.56,2.12,11.287988422575976,44.7178002894356,44.24083769633508,71.46596858638743,1063.0684315610215,37.7,25.937834941050376,99.24,9.351371858,26.200000000000003,0.0,83.93632416787264
Census tract,Tract 2607,17031260700,1691,64.0,9.0,72.0,2.0,53.0,210.0,2.0,108.0,30.0,6.0,44.0,180.0,102.0,79.47,66.66666666666666,555.0,78.0,13.75,9.0,5.79,2.27,1.2612612612612613,37.83783783783784,59.130434782608695,73.91304347826086,2113.645383313424,33.6,20.028818443804035,98.48,9.34322623,20.0,0.0,77.47747747747748
Census tract,Tract 2608,17031260800,2271,53.0,7.0,135.0,6.0,45.0,201.0,2.0,100.0,42.0,0.0,46.0,204.0,101.0,92.25,69.39999999999999,673.0,78.0,14.0,6.0,2.47,0.87,5.646359583952452,21.545319465081725,35.41666666666667,59.46969696969697,1675.3504561721268,34.8,29.9687825182102,97.09,9.325388798,34.1,0.0,72.5111441307578
Census tract,Tract 2609,17031260900,1778,28.0,6.0,28.0,2.0,29.0,99.0,2.0,58.0,10.0,1.0,21.0,97.0,41.0,82.69,49.87714987714988,426.0,78.0,13.080000000000002,4.0,5.83,1.67,0.0,36.85446009389671,57.99256505576208,65.4275092936803,1904.538574149044,33.9,27.79661016949153,89.89,9.349660383,28.7,0.0,86.3849765258216
Census tract,Tract 2610,17031261000,2289,36.0,6.0,39.0,1.0,41.0,162.0,2.0,96.0,27.0,2.0,47.0,147.0,66.0,83.81,50.25536261491318,949.0,78.0,14.5,14.0,5.08,2.73,2.73972602739726,26.7650158061117,30.935251798561158,50.935251798561154,2682.4471645102667,28.9,16.827344434706397,98.36,9.370700273,16.5,0.0,88.19810326659642
Census tract,Tract 2705,17031270500,1619,56.0,6.0,26.0,7.0,58.0,207.0,1.0,115.0,27.0,2.0,50.0,154.0,92.0,95.42,64.01273885350318,625.0,78.0,15.17,14.0,6.43,2.8999999999999995,8.64,10.4,30.0,76.07142857142857,2228.340927,29.0,12.70949720670391,98.99,9.319686612,30.7,0.12,57.6
Census tract,Tract 2712,17031271200,1172,41.0,7.0,12.0,5.0,57.0,156.0,0.0,89.0,20.0,1.0,25.0,104.0,67.0,86.67,48.22335025380711,393.0,78.0,16.33,3.0,3.49,0.95,2.5445292620865136,26.208651399491096,25.86206896551724,50.689655172413794,1533.792034,37.1,15.845824411134904,81.29,9.292731148,23.7,100.0,81.93384223918575
Census tract,Tract 2713,17031271300,1060,33.0,2.0,14.0,2.0,30.0,142.0,0.0,76.0,29.0,2.0,44.0,91.0,66.0,81.01,65.27777777777779,360.0,78.0,13.33,6.0,3.92,2.35,2.5,28.88888888888889,44.921875,66.796875,1678.879723,30.7,10.44776119402985,92.54,9.30017623,23.0,100.0,88.61111111111111
Census tract,Tract 2714,17031271400,1535,22.0,5.0,62.0,2.0,34.0,117.0,1.0,80.0,10.0,3.0,40.0,83.0,37.0,91.7,35.53921568627451,515.0,78.0,15.67,4.0,4.81,0.96,3.4951456310679614,23.883495145631063,44.38775510204081,55.10204081632652,1261.942591,37.2,11.35972461273666,89.13,9.31413306,25.7,62.48,83.49514563106796
Census tract,Tract 2715,17031271500,1373,10.0,8.0,7.0,0.0,24.0,75.0,0.0,54.0,10.0,1.0,22.0,64.0,21.0,77.37,61.694915254237294,528.0,78.0,14.5,5.0,5.84,1.72,1.893939393939394,39.77272727272727,35.53459119496855,48.74213836477988,2025.989083,39.9,3.296703296703297,83.06,9.334022950819667,11.2,0.0,85.03787878787878
Census tract,Tract 2718,17031271800,976,13.0,2.0,10.0,2.0,22.0,65.0,0.0,43.0,4.0,3.0,19.0,61.0,22.0,47.33,60.44776119402984,236.0,78.0,16.17,3.0,4.9,1.47,0.0,38.559322033898304,25.517241379310345,72.41379310344827,1031.967571,42.6,28.04878048780488,83.94,9.305915574,5.6000000000000005,7.679999999999999,91.94915254237289
Census tract,Tract 2801,17031280100,7421,23.0,21.0,7.0,1.0,300.0,436.0,0.0,383.0,24.0,5.0,62.0,9.0,53.0,6.48,18.633540372670808,5289.0,78.00000000000001,17.92,2.0,0.68,0.08,2.4390243902439024,28.285120060502933,9.227524387028735,25.57342472976536,6408.671116447648,25.3,3.202781844802342,2.78,9.150462022,,0.0,99.0168273775761
Census tract,Tract 2804,17031280400,1231,18.0,5.0,3.0,0.0,59.0,141.0,0.0,103.0,18.0,2.0,39.0,63.0,38.0,81.08,30.05464480874317,544.0,78.0,17.5,8.0,7.18,1.55,1.6544117647058825,20.955882352941178,23.72093023255814,53.25581395348837,124.7937693,29.0,8.108108108108109,84.32,9.205275409836068,13.7,0.0,76.47058823529412
Census tract,Tract 2808,17031280800,1198,21.0,8.0,3.0,3.0,40.0,115.0,3.0,83.0,8.0,0.0,32.0,83.0,32.0,93.35,36.36363636363637,387.0,78.0,13.999999999999998,2.0,3.01,0.67,5.426356589147287,17.571059431524546,30.094043887147336,67.0846394984326,2832.324909,32.4,16.594827586206897,86.98,9.256061749,24.6,0.0,65.11627906976744
Census tract,Tract 2809,17031280900,1077,13.0,5.0,4.0,1.0,46.0,101.0,0.0,70.0,17.0,0.0,19.0,34.0,31.0,83.95,42.15686274509804,379.0,78.0,13.83,5.0,5.08,1.69,4.485488126649076,29.551451187335093,13.857677902621724,48.31460674157304,2640.271036,29.8,11.032863849765258,68.39,9.259614207650268,15.4,0.0,96.56992084432716
Census tract,Tract 2819,17031281900,7031,13.0,15.0,13.0,0.0,197.0,308.0,0.0,266.0,23.0,6.0,54.0,18.0,42.0,16.17,22.22848553175498,4133.0,78.00000000000001,14.17,3.0,0.3,0.11,4.427776433583353,32.615533510766994,13.393177737881508,26.31956912028725,10530.735769362253,26.3,11.895118311660626,8.72,9.176280874,9.4,0.0,98.08855552867168
Census tract,Tract 2827,17031282700,2558,16.0,6.0,7.0,0.0,88.0,216.0,2.0,177.0,23.0,0.0,81.0,90.0,39.0,49.17,44.12385643912737,957.0,78.0,15.25,3.0,3.5999999999999996,0.68,7.210031347962382,47.64890282131661,30.33932135728543,66.86626746506987,2202.523877117592,30.7,16.564952048823017,49.94,9.292324590163933,12.3,66.97,96.0292580982236
Census tract,Tract 2828,17031282800,1634,4.0,1.0,1.0,0.0,15.0,45.0,0.0,31.0,10.0,0.0,15.0,46.0,14.0,34.31,42.693409742120345,562.0,78.0,16.67,1.0,1.2999999999999998,0.22,0.0,35.94306049822064,11.666666666666666,19.444444444444446,1113.393719,30.6,24.3606998654105,36.41,9.281560383,14.099999999999998,80.94,94.30604982206404
